Accession	Organism	Kingdom	Length	Transmembrane_Helix
A0A1D5PRR9	Gallus gallus	Metazoa	2041	False
Q9VIV2	Drosophila melanogaster	Metazoa	1062	False
Q14642	Homo sapiens	Metazoa	412	False
Q5I2A0	Mus musculus	Metazoa	440	False
Q7RWZ7	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	201	False
Q9ESV1	Rattus norvegicus	Metazoa	1051	False
G5ED29	Caenorhabditis elegans	Metazoa	959	False
D0EL35	Arabidopsis thaliana	Plants	1272	False
Q9H5P4	Homo sapiens	Metazoa	1033	False
A0PJW6	Homo sapiens	Metazoa	202	True
P0C2B6	Bos taurus	Metazoa	128	False
Q99ML9	Mus musculus	Metazoa	989	False
P32480	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	875	False
P54345	Chlamydomonas reinhardtii	Plants	156	False
Q09821	Sus scrofa	Metazoa	138	False
O94561	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	195	False
A6NK89	Homo sapiens	Metazoa	507	False
Q2THW7	Rattus norvegicus	Metazoa	715	True
Q99321	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	188	False
Q6Q5X2	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	51	False
Q8BT35	Mus musculus	Metazoa	56	True
P08468	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	800	False
Q91ZR5	Mus musculus	Metazoa	686	False
E9PVX6	Mus musculus	Metazoa	3177	False
Q8N8R5	Homo sapiens	Metazoa	385	False
O94864	Homo sapiens	Metazoa	414	False
Q9LHF5	Arabidopsis thaliana	Plants	602	False
Q23405	Caenorhabditis elegans	Metazoa	842	False
O59793	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	384	False
P34078	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	463	False
Q19555	Caenorhabditis elegans	Metazoa	1096	False
Q08558	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	271	False
P40502	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	157	True
G2HK15	Caenorhabditis elegans	Metazoa	367	False
O94972	Homo sapiens	Metazoa	964	False
Q9NGX9	Drosophila melanogaster	Metazoa	489	False
H2L056	Caenorhabditis elegans	Metazoa	613	False
Q9SIW2	Arabidopsis thaliana	Plants	888	False
Q70EL2	Homo sapiens	Metazoa	814	False
P40573	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	187	False
Q9ERV1	Mus musculus	Metazoa	416	False
A0A075TRC0	Penicillium expansum	Fungi	1776	False
P20609	Dictyostelium discoideum	Other	53	False
O94473	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	256	True
Q6IBW4	Homo sapiens	Metazoa	605	False
P70460	Mus musculus	Metazoa	375	False
P47084	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	519	False
P25555	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	427	False
Q0D3I7	Oryza sativa subsp. japonica	Plants	262	False
Q8BG87	Mus musculus	Metazoa	1803	False
Q7TS63	Mus musculus	Metazoa	1237	False
Q925J9	Mus musculus	Metazoa	1575	False
P25367	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	405	False
P52593	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1655	False
Q9NS23	Homo sapiens	Metazoa	344	False
O94519	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	311	False
Q9FJW6	Arabidopsis thaliana	Plants	798	False
P52792	Mus musculus	Metazoa	465	False
Q02732	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	369	False
G3UYX5	Mus musculus	Metazoa	1258	False
Q9LTK0	Arabidopsis thaliana	Plants	191	False
P43579	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	692	False
O54825	Mus musculus	Metazoa	436	False
Q9H777	Homo sapiens	Metazoa	363	False
P81450	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	59	True
G5EF48	Caenorhabditis elegans	Metazoa	350	True
Q91YD4	Mus musculus	Metazoa	1506	False
Q01962	Komagataella pastoris	Fungi	713	False
Q90ZS6	Xenopus laevis	Metazoa	1271	False
Q9USQ1	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	960	False
Q06623	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	655	False
Q3V0Q6	Mus musculus	Metazoa	470	False
Q8K1Z0	Mus musculus	Metazoa	313	False
Q8IZF0	Homo sapiens	Metazoa	1738	False
P53165	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	657	False
Q8BG07	Mus musculus	Metazoa	503	False
O23144	Arabidopsis thaliana	Plants	612	False
Q8BJQ4	Mus musculus	Metazoa	232	False
Q96AG3	Homo sapiens	Metazoa	418	False
P38937	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	262	False
Q9D6J5	Mus musculus	Metazoa	186	False
F4K2A1	Arabidopsis thaliana	Plants	571	False
Q9VQ30	Drosophila melanogaster	Metazoa	604	False
P03069	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	281	False
P43554	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	623	False
Q9WTK2	Mus musculus	Metazoa	593	False
Q19LA2	Colocasia esculenta	Plants	84	False
O43829	Homo sapiens	Metazoa	449	False
Q7Z698	Homo sapiens	Metazoa	418	False
Q9NJP9	Trypanosoma brucei brucei	Other	512	False
Q9H204	Homo sapiens	Metazoa	178	False
Q9NPD3	Homo sapiens	Metazoa	245	False
Q12142	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	997	False
Q86W26	Homo sapiens	Metazoa	655	False
O75496	Homo sapiens	Metazoa	209	False
O77264	Drosophila melanogaster	Metazoa	361	False
Q7S711	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	443	False
Q42342	Arabidopsis thaliana	Plants	134	False
Q8H110	Arabidopsis thaliana	Plants	337	False
Q2TAK8	Homo sapiens	Metazoa	710	False
E9Q236	Mus musculus	Metazoa	1325	False
Q6NQK2	Arabidopsis thaliana	Plants	449	False
Q4KMP7	Homo sapiens	Metazoa	808	False
O74381	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	467	False
Q9C9T3	Arabidopsis thaliana	Plants	67	False
Q9Y4X0	Homo sapiens	Metazoa	333	False
P51948	Homo sapiens	Metazoa	309	False
Q53TN4	Homo sapiens	Metazoa	286	False
Q8N684	Homo sapiens	Metazoa	471	False
Q00471	Chlamydomonas reinhardtii	Plants	215	True
Q21776	Caenorhabditis elegans	Metazoa	987	False
Q15678	Homo sapiens	Metazoa	1187	False
Q9UBK9	Homo sapiens	Metazoa	157	False
Q99L90	Mus musculus	Metazoa	462	False
Q8NFH4	Homo sapiens	Metazoa	326	False
Q05175	Rattus norvegicus	Metazoa	220	False
Q5JVS0	Homo sapiens	Metazoa	413	False
Q9LVB9	Arabidopsis thaliana	Plants	172	False
Q504T8	Homo sapiens	Metazoa	468	False
Q8WWL7	Homo sapiens	Metazoa	1395	False
Q17TI5	Arabidopsis thaliana	Plants	344	False
Q8GWA7	Arabidopsis thaliana	Plants	349	False
Q8N292	Homo sapiens	Metazoa	157	True
Q08923	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	506	False
Q9Y388	Homo sapiens	Metazoa	322	False
Q96SW2	Homo sapiens	Metazoa	442	False
O22130	Arabidopsis thaliana	Plants	317	False
Q53FT3	Homo sapiens	Metazoa	197	False
P80484	Amphidinium carterae	Other	370	False
O74957	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	834	False
P53255	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	507	False
Q9UUB5	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	329	False
Q96E09	Homo sapiens	Metazoa	287	False
P00966	Homo sapiens	Metazoa	412	False
V5IRA3	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	95	False
Q21209	Caenorhabditis elegans	Metazoa	702	False
Q10059	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1841	False
O59773	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	994	False
Q3ED65	Arabidopsis thaliana	Plants	261	False
O70343	Mus musculus	Metazoa	797	False
Q8LE98	Arabidopsis thaliana	Plants	344	False
Q9LDY5	Arabidopsis thaliana	Plants	247	False
Q6NL34	Drosophila melanogaster	Metazoa	543	False
P97346	Mus musculus	Metazoa	435	False
Q19541	Caenorhabditis elegans	Metazoa	169	False
O55242	Mus musculus	Metazoa	223	True
Q02630	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1113	False
Q9UUA8	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	120	False
P83111	Homo sapiens	Metazoa	547	False
P38751	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	150	False
P30658	Mus musculus	Metazoa	519	False
Q06596	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	294	False
Q9Y7Z5	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	279	True
Q86WB7	Homo sapiens	Metazoa	457	True
Q8RWH9	Arabidopsis thaliana	Plants	513	False
D4A1X2	Rattus norvegicus	Metazoa	885	False
Q40477	Nicotiana tabacum	Plants	225	False
Q86MA2	Trypanosoma brucei brucei	Other	743	False
Q54HS3	Dictyostelium discoideum	Other	1486	False
Q15760	Homo sapiens	Metazoa	415	False
O74736	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	305	False
Q9BZ67	Homo sapiens	Metazoa	464	False
Q04545	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1251	False
P94077	Arabidopsis thaliana	Plants	189	False
Q9UJM8	Homo sapiens	Metazoa	370	False
Q53R41	Homo sapiens	Metazoa	847	False
Q9ZV24	Arabidopsis thaliana	Plants	148	True
P03920	Bos taurus	Metazoa	606	True
Q9UH99	Homo sapiens	Metazoa	717	False
Q5DT39	Rattus norvegicus	Metazoa	243	False
O08590	Rattus norvegicus	Metazoa	763	False
Q9Y3Y2	Homo sapiens	Metazoa	248	False
O09174	Mus musculus	Metazoa	381	False
O88286	Mus musculus	Metazoa	1684	False
Q94ID2	Arabidopsis thaliana	Plants	330	False
P47057	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	423	False
P80483	Amphidinium carterae	Other	323	False
O04209	Arabidopsis thaliana	Plants	258	False
Q12277	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	265	False
Q9LU05	Arabidopsis thaliana	Plants	168	False
P04840	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	283	False
G5EEH9	Caenorhabditis elegans	Metazoa	1678	False
Q53F19	Homo sapiens	Metazoa	620	False
Q8S1D9	Oryza sativa subsp. japonica	Plants	435	False
P46962	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	323	False
Q12094	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	313	False
Q12887	Homo sapiens	Metazoa	443	False
P09108	Tetronarce californica	Metazoa	412	False
Q9FLI7	Arabidopsis thaliana	Plants	108	False
Q9GTP4	Crithidia fasciculata	Other	502	True
Q8NF50	Homo sapiens	Metazoa	2099	False
P03872	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	296	False
P42844	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	174	False
Q86WR0	Homo sapiens	Metazoa	208	True
Q8IWV7	Homo sapiens	Metazoa	1749	False
P08456	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	276	True
Q7SHR9	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	316	False
P24752	Homo sapiens	Metazoa	427	False
P25801	Mus musculus	Metazoa	158	False
P53911	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	425	False
Q9P2D8	Homo sapiens	Metazoa	2635	False
Q9UU99	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1008	False
Q9NZ42	Homo sapiens	Metazoa	101	True
P08970	Drosophila melanogaster	Metazoa	941	False
Q12150	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	2958	False
Q8IVS8	Homo sapiens	Metazoa	523	False
C4R4G9	Komagataella phaffii (strain GS115 / ATCC 20864)	Fungi	344	False
Q9FJV5	Arabidopsis thaliana	Plants	276	False
O94428	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	115	False
Q8N6F7	Homo sapiens	Metazoa	178	False
P32347	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	362	False
Q9NVV9	Homo sapiens	Metazoa	213	False
Q9BW66	Homo sapiens	Metazoa	212	False
A6NHX0	Homo sapiens	Metazoa	329	False
Q4WGE2	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293)	Fungi	607	True
Q9UTT2	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1206	False
Q5VWG9	Homo sapiens	Metazoa	929	False
O08715	Mus musculus	Metazoa	857	False
Q9H5Q4	Homo sapiens	Metazoa	396	False
Q16775	Homo sapiens	Metazoa	308	False
Q9M3K7	Spinacia oleracea	Plants	101	False
Q9P305	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	131	False
Q9UNN5	Homo sapiens	Metazoa	650	False
O54697	Rattus norvegicus	Metazoa	745	False
Q12363	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	437	False
Q7Z7K0	Homo sapiens	Metazoa	106	False
Q585P3	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	Other	524	False
P97524	Rattus norvegicus	Metazoa	620	True
Q8IWZ4	Homo sapiens	Metazoa	224	False
P36527	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	147	False
P82403	Spinacia oleracea	Plants	211	False
Q8WZ42	Homo sapiens	Metazoa	34350	False
Q09685	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	411	False
P23772	Mus musculus	Metazoa	443	False
Q8VYM2	Arabidopsis thaliana	Plants	524	True
Q08683	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	685	False
P51163	Mus musculus	Metazoa	265	False
Q8VC04	Mus musculus	Metazoa	261	False
P32336	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	851	False
P22265	Drosophila melanogaster	Metazoa	954	False
P53552	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1597	False
Q9W1R4	Drosophila melanogaster	Metazoa	1395	False
Q8I2S0	Plasmodium falciparum (isolate 3D7)	Other	384	False
Q9UGU0	Homo sapiens	Metazoa	1960	False
Q93015	Homo sapiens	Metazoa	286	False
Q9P7T4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1019	False
P32897	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	222	False
P30155	Nicotiana tabacum	Plants	179	False
Q9Y4U1	Homo sapiens	Metazoa	282	False
Q9JMC2	Mus musculus	Metazoa	493	False
Q6PRD7	Homo sapiens	Metazoa	247	False
Q8QG92	Xenopus laevis	Metazoa	824	False
Q9DBN1	Mus musculus	Metazoa	621	True
O13795	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	402	False
O43504	Homo sapiens	Metazoa	91	False
Q9Y3E1	Homo sapiens	Metazoa	203	False
Q3UHH1	Mus musculus	Metazoa	1832	False
Q9ZQZ6	Arabidopsis thaliana	Plants	263	False
Q54BW5	Dictyostelium discoideum	Other	179	False
Q9VD44	Drosophila melanogaster	Metazoa	1364	False
Q9V968	Drosophila melanogaster	Metazoa	218	False
Q9LW26	Arabidopsis thaliana	Plants	701	False
P38237	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	781	False
Q9H8M2	Homo sapiens	Metazoa	597	False
O75081	Homo sapiens	Metazoa	653	False
Q96301	Arabidopsis thaliana	Plants	914	False
Q9Y5L0	Homo sapiens	Metazoa	923	False
O15091	Homo sapiens	Metazoa	583	False
Q6B0I6	Homo sapiens	Metazoa	523	False
Q08470	Drosophila pseudoobscura pseudoobscura	Metazoa	1166	False
P36631	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	468	False
Q7JWP6	Drosophila melanogaster	Metazoa	221	False
Q6U6G5	Rattus norvegicus	Metazoa	426	False
Q9GZZ1	Homo sapiens	Metazoa	169	False
G5EEG9	Caenorhabditis elegans	Metazoa	399	False
Q6ZWS8	Mus musculus	Metazoa	374	False
P53920	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	997	False
Q9UBE0	Homo sapiens	Metazoa	346	False
O80845	Arabidopsis thaliana	Plants	236	False
Q8GS60	Arabidopsis thaliana	Plants	462	False
Q84JU6	Arabidopsis thaliana	Plants	927	False
P27680	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	312	False
Q9R1C7	Mus musculus	Metazoa	953	False
Q9FFH0	Arabidopsis thaliana	Plants	386	False
Q91W39	Mus musculus	Metazoa	579	False
P83565	Rattus norvegicus	Metazoa	206	False
Q04089	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	582	False
Q8T0D4	Drosophila melanogaster	Metazoa	299	False
A0A5K7RLP0	Mus musculus	Metazoa	589	False
O14279	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	154	False
P20433	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	221	False
O94258	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	978	False
Q10362	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	859	False
Q9VU77	Drosophila melanogaster	Metazoa	316	False
Q9XIK0	Arabidopsis thaliana	Plants	179	False
P46997	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	583	False
Q9VM92	Drosophila melanogaster	Metazoa	756	False
P19476	Entamoeba histolytica (strain ATCC 30459 / HM-1:IMSS / ABRM)	Other	233	False
Q9SWI1	Arabidopsis thaliana	Plants	439	False
P14137	Rattus norvegicus	Metazoa	526	False
Q9VKV5	Drosophila melanogaster	Metazoa	319	False
A0A0U2UYC4	Mycosarcoma maydis	Fungi	493	False
Q12905	Homo sapiens	Metazoa	390	False
P38737	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1868	False
Q9VY78	Drosophila melanogaster	Metazoa	260	False
Q9UU84	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	426	False
Q9JJN6	Mus musculus	Metazoa	81	False
Q04049	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	632	False
Q01163	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	450	False
Q6XQN6	Homo sapiens	Metazoa	538	False
Q8L7W1	Arabidopsis thaliana	Plants	678	False
Q8IVQ6	Homo sapiens	Metazoa	265	True
Q9P7A0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	319	False
O70372	Mus musculus	Metazoa	1122	False
O60336	Homo sapiens	Metazoa	1514	False
P36012	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	229	False
P36956	Homo sapiens	Metazoa	1147	False
Q15785	Homo sapiens	Metazoa	309	False
Q9BV90	Homo sapiens	Metazoa	132	False
Q9GZT3	Homo sapiens	Metazoa	109	False
Q62384	Mus musculus	Metazoa	459	False
Q8RWV3	Arabidopsis thaliana	Plants	416	False
P23615	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1451	False
Q9HGN4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	151	False
Q10LI1	Oryza sativa subsp. japonica	Plants	260	False
O78750	Ovis aries	Metazoa	227	False
Q9LMT7	Arabidopsis thaliana	Plants	478	False
Q2V2P9	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	66	True
Q9QY93	Mus musculus	Metazoa	170	False
Q9C7S5	Arabidopsis thaliana	Plants	1095	True
Q9CQ79	Mus musculus	Metazoa	226	False
P40688	Drosophila melanogaster	Metazoa	548	False
P00423	Bos taurus	Metazoa	169	False
P38088	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	690	False
Q9H4X1	Homo sapiens	Metazoa	137	False
Q06364	Daucus carota	Plants	489	False
Q9UNE7	Homo sapiens	Metazoa	303	False
F4ITM1	Arabidopsis thaliana	Plants	398	False
G5EGQ6	Caenorhabditis elegans	Metazoa	2684	False
Q92917	Homo sapiens	Metazoa	476	False
Q9BQ69	Homo sapiens	Metazoa	325	False
Q9Y2Y6	Homo sapiens	Metazoa	226	True
Q8CII8	Mus musculus	Metazoa	388	False
P38291	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	140	False
O35445	Mus musculus	Metazoa	180	False
Q96DZ5	Homo sapiens	Metazoa	547	False
Q3UL53	Mus musculus	Metazoa	246	False
Q8ISM1	Giardia intestinalis	Other	755	False
Q18909	Caenorhabditis elegans	Metazoa	319	False
Q9NSK7	Homo sapiens	Metazoa	141	True
Q7SGH0	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	98	False
Q6Z1Z3	Oryza sativa subsp. japonica	Plants	362	False
P42858	Homo sapiens	Metazoa	3142	False
O35250	Mus musculus	Metazoa	697	False
Q99575	Homo sapiens	Metazoa	1024	False
Q99PV0	Mus musculus	Metazoa	2335	False
Q86WR6	Homo sapiens	Metazoa	236	False
Q6TAS3	Solanum lycopersicum	Plants	902	False
Q2TBE6	Mus musculus	Metazoa	479	False
P53187	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	214	False
Q9WUF3	Mus musculus	Metazoa	1962	False
Q10271	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	321	False
P49773	Homo sapiens	Metazoa	126	False
Q18616	Caenorhabditis elegans	Metazoa	537	False
P40090	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	624	False
Q03533	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	586	False
Q9Y3I1	Homo sapiens	Metazoa	522	False
Q7Z3D4	Homo sapiens	Metazoa	306	False
E9Q5F9	Mus musculus	Metazoa	2537	False
P38989	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1170	False
P52927	Mus musculus	Metazoa	108	False
Q945M1	Arabidopsis thaliana	Plants	117	False
Q02046	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	320	False
Q17602	Caenorhabditis elegans	Metazoa	1390	False
Q9LYG9	Arabidopsis thaliana	Plants	734	False
Q91WK7	Mus musculus	Metazoa	299	False
Q9STG9	Arabidopsis thaliana	Plants	561	False
Q6Q4H1	Hydra vulgaris	Metazoa	385	False
Q6DRC5	Danio rerio	Metazoa	1014	False
Q9CQT2	Mus musculus	Metazoa	265	False
Q8C624	Mus musculus	Metazoa	132	False
Q7ZW57	Xenopus laevis	Metazoa	334	False
Q8C4V4	Mus musculus	Metazoa	428	False
Q9FLU1	Arabidopsis thaliana	Plants	454	False
Q96QP1	Homo sapiens	Metazoa	1244	False
Q10167	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	73	False
O09171	Rattus norvegicus	Metazoa	407	False
Q12522	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	245	False
Q9UKL0	Homo sapiens	Metazoa	485	False
Q9H0U9	Homo sapiens	Metazoa	437	False
O42636	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	278	False
Q12749	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1114	False
F4IDB2	Arabidopsis thaliana	Plants	1325	False
Q03281	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	663	False
O08773	Rattus norvegicus	Metazoa	544	False
Q12507	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	346	False
P46959	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	383	False
P31356	Todarodes pacificus	Metazoa	448	False
Q15038	Homo sapiens	Metazoa	168	False
Q3SZC1	Bos taurus	Metazoa	217	False
O65370	Arabidopsis thaliana	Plants	138	False
Q5T1C6	Homo sapiens	Metazoa	240	False
O35473	Mus musculus	Metazoa	141	False
Q96T21	Homo sapiens	Metazoa	854	False
Q76FK4	Homo sapiens	Metazoa	1167	False
Q7KTX8	Drosophila melanogaster	Metazoa	2618	False
P02318	Bos taurus	Metazoa	51	False
P54797	Mus musculus	Metazoa	276	False
P36036	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	203	False
P46062	Mus musculus	Metazoa	1037	False
Q8I4V8	Plasmodium falciparum (isolate 3D7)	Other	304	False
Q9UJX5	Homo sapiens	Metazoa	808	False
D2K8N5	Nicotiana benthamiana	Plants	403	False
P82649	Bos taurus	Metazoa	359	False
Q9LK57	Arabidopsis thaliana	Plants	394	False
O75586	Homo sapiens	Metazoa	246	False
Q00497	Solanum lycopersicum	Plants	300	False
P70169	Mus musculus	Metazoa	412	False
Q9D023	Mus musculus	Metazoa	127	True
O48847	Arabidopsis thaliana	Plants	787	False
A0A1P8BH03	Arabidopsis thaliana	Plants	404	False
E9PYL2	Mus musculus	Metazoa	2035	False
Q9DCR4	Mus musculus	Metazoa	169	False
Q13428	Homo sapiens	Metazoa	1488	False
P16467	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	563	False
